"label","group","count"
"tcx_AD","all",1406
"tcx_AD","positive",988
"tcx_AD","negative",441
"tcx_AD","all",1429
"tcx_AD","positive",953
"tcx_AD","negative",478
"tcx_AD","all",1431
"tcx_AD","positive",1070
"tcx_AD","negative",411
"tcx_AD","all",1481
"tcx_AD","positive",909
"tcx_AD","negative",416
"tcx_AD","all",1325
"tcx_AD","positive",989
"tcx_AD","negative",585
"tcx_AD","all",1574
"tcx_AD","positive",1136
"tcx_AD","negative",594
"tcx_AD","all",1730
"tcx_AD","positive",1002
"tcx_AD","negative",490
"tcx_AD","all",1492
"tcx_AD","positive",1053
"tcx_AD","negative",558
"tcx_AD","all",1611
"tcx_AD","positive",1005
"tcx_AD","negative",481
"tcx_AD","all",1486
"tcx_AD","positive",789
"tcx_AD","negative",381
"tcx_AD","all",1170
"tcx_AD","positive",1330
"tcx_AD","negative",705
"tcx_AD","all",2035
"tcx_AD","positive",1009
"tcx_AD","negative",606
"tcx_AD","all",1615
"tcx_AD","positive",1240
"tcx_AD","negative",615
"tcx_AD","all",1855
"tcx_AD","positive",1112
"tcx_AD","negative",356
"tcx_AD","all",1468
"tcx_AD","positive",1336
"tcx_AD","negative",833
"tcx_AD","all",2169
"tcx_AD","positive",1378
"tcx_AD","negative",763
"tcx_AD","all",2141
"tcx_AD","positive",955
"tcx_AD","negative",451
"tcx_AD","all",1406
"tcx_AD","positive",916
"tcx_AD","negative",501
"tcx_AD","all",1417
"tcx_AD","positive",1087
"tcx_AD","negative",555
"tcx_AD","all",1642
"tcx_AD","positive",1488
"tcx_AD","negative",790
"tcx_AD","all",2278
"tcx_AD","positive",759
"tcx_AD","negative",457
"tcx_AD","all",1216
"tcx_AD","positive",1179
"tcx_AD","negative",723
"tcx_AD","all",1902
"tcx_AD","positive",937
"tcx_AD","negative",442
"tcx_AD","all",1379
"tcx_AD","positive",942
"tcx_AD","negative",427
"tcx_AD","all",1369
"tcx_AD","positive",694
"tcx_AD","negative",324
"tcx_AD","all",1018
"tcx_AD","positive",776
"tcx_AD","negative",411
"tcx_AD","all",1187
"tcx_AD","positive",1359
"tcx_AD","negative",675
"tcx_AD","all",2034
"tcx_AD","positive",1061
"tcx_AD","negative",674
"tcx_AD","all",1735
"tcx_AD","positive",1023
"tcx_AD","negative",527
"tcx_AD","all",1550
"tcx_AD","positive",568
"tcx_AD","negative",245
"tcx_AD","all",813
"tcx_AD","positive",942
"tcx_AD","negative",486
"tcx_AD","all",1428
"tcx_AD","positive",642
"tcx_AD","negative",350
"tcx_AD","all",992
"tcx_AD","positive",637
"tcx_AD","negative",257
"tcx_AD","all",894
"tcx_AD","positive",1000
"tcx_AD","negative",452
"tcx_AD","all",1452
"tcx_AD","positive",709
"tcx_AD","negative",358
"tcx_AD","all",1067
"tcx_AD","positive",795
"tcx_AD","negative",471
"tcx_AD","all",1266
"tcx_AD","positive",1218
"tcx_AD","negative",631
"tcx_AD","all",1849
"tcx_AD","positive",534
"tcx_AD","negative",212
"tcx_AD","all",746
"tcx_AD","positive",967
"tcx_AD","negative",627
"tcx_AD","all",1594
"tcx_AD","positive",799
"tcx_AD","negative",513
"tcx_AD","all",1312
"tcx_AD","positive",647
"tcx_AD","negative",336
"tcx_AD","all",983
"tcx_AD","positive",1020
"tcx_AD","negative",531
"tcx_AD","all",1551
"tcx_AD","positive",1318
"tcx_AD","negative",623
"tcx_AD","all",1941
"tcx_AD","positive",1179
"tcx_AD","negative",487
"tcx_AD","all",1666
"tcx_AD","positive",1125
"tcx_AD","negative",515
"tcx_AD","all",1640
"tcx_AD","positive",1069
"tcx_AD","negative",408
"tcx_AD","all",1477
"tcx_AD","positive",848
"tcx_AD","negative",480
"tcx_AD","all",1328
"tcx_AD","positive",1067
"tcx_AD","negative",501
"tcx_AD","all",1568
"tcx_AD","positive",1151
"tcx_AD","negative",611
"tcx_AD","all",1762
"tcx_AD","positive",902
"tcx_AD","negative",507
"tcx_AD","all",1409
"tcx_AD","positive",988
"tcx_AD","negative",468
"tcx_AD","all",1456
"tcx_AD","positive",1077
"tcx_AD","negative",597
"tcx_AD","all",1674
"tcx_AD","positive",757
"tcx_AD","negative",352
"tcx_AD","all",1109
"tcx_AD","positive",882
"tcx_AD","negative",404
"tcx_AD","all",1286
"tcx_AD","positive",1142
"tcx_AD","negative",523
"tcx_AD","all",1665
"tcx_AD","positive",888
"tcx_AD","negative",422
"tcx_AD","all",1310
"tcx_AD","positive",752
"tcx_AD","negative",327
"tcx_AD","all",1079
"tcx_AD","positive",842
"tcx_AD","negative",322
"tcx_AD","all",1164
"tcx_AD","positive",517
"tcx_AD","negative",267
"tcx_AD","all",784
"tcx_AD","positive",985
"tcx_AD","negative",461
"tcx_AD","all",1446
"tcx_AD","positive",580
"tcx_AD","negative",328
"tcx_AD","all",908
"tcx_AD","positive",983
"tcx_AD","negative",429
"tcx_AD","all",1412
"tcx_AD","positive",917
"tcx_AD","negative",536
"tcx_AD","all",1453
"tcx_AD","positive",873
"tcx_AD","negative",404
"tcx_AD","all",1277
"tcx_AD","positive",1003
"tcx_AD","negative",617
"tcx_AD","all",1620
"tcx_AD","positive",1012
"tcx_AD","negative",440
"tcx_AD","all",1452
"tcx_AD","positive",566
"tcx_AD","negative",248
"tcx_AD","all",814
"tcx_AD","positive",1019
"tcx_AD","negative",495
"tcx_AD","all",1514
"tcx_AD","positive",1114
"tcx_AD","negative",682
"tcx_AD","all",1796
"tcx_AD","positive",795
"tcx_AD","negative",331
"tcx_AD","all",1126
"tcx_AD","positive",911
"tcx_AD","negative",387
"tcx_AD","all",1298
"tcx_AD","positive",1275
"tcx_AD","negative",722
"tcx_AD","all",1997
"tcx_AD","positive",933
"tcx_AD","negative",429
"tcx_AD","all",1362
"tcx_AD","positive",857
"tcx_AD","negative",538
"tcx_AD","all",1395
"tcx_AD","positive",940
"tcx_AD","negative",504
"tcx_AD","all",1444
"tcx_AD","positive",1345
"tcx_AD","negative",794
"tcx_AD","all",2139
"tcx_AD","positive",1089
"tcx_AD","negative",541
"tcx_AD","all",1630
"tcx_AD","positive",955
"tcx_AD","negative",478
"tcx_AD","all",1433
"tcx_AD","positive",993
"tcx_AD","negative",486
"tcx_AD","all",1479
"tcx_AD","positive",764
"tcx_AD","negative",398
"tcx_AD","all",1162
"tcx_AD","positive",1568
"tcx_AD","negative",778
"tcx_AD","all",2346
"tcx_AD","positive",1089
"tcx_AD","negative",501
"tcx_AD","all",1590
"tcx_AD","positive",905
"tcx_AD","negative",444
"tcx_AD","all",1349
"tcx_AD","positive",1087
"tcx_AD","negative",478
"tcx_AD","all",1565
"tcx_AD","positive",624
"tcx_AD","negative",273
"tcx_AD","all",897
"tcx_AD","positive",704
"tcx_AD","negative",273
"tcx_AD","all",977
"tcx_AD","positive",1414
"tcx_AD","negative",742
"tcx_AD","all",2156
"tcx_AD","positive",774
"tcx_AD","negative",379
"tcx_AD","all",1153
"tcx_AD","positive",1447
"tcx_AD","negative",840
"tcx_AD","all",2287
"tcx_AD","positive",1014
"tcx_AD","negative",432
"tcx_AD","all",1446
"tcx_AD","positive",1188
"tcx_AD","negative",496
"tcx_AD","all",1684
"tcx_AD","positive",993
"tcx_AD","negative",502
"tcx_AD","all",1495
"tcx_AD","positive",1002
"tcx_AD","negative",488
"tcx_AD","all",1490
"tcx_AD","positive",1098
"tcx_AD","negative",496
"tcx_AD","all",1594
"tcx_AD","positive",1059
"tcx_AD","negative",531
"tcx_AD","all",1590
"tcx_AD","positive",725
"tcx_AD","negative",367
"tcx_AD","all",1092
"tcx_AD","positive",1073
"tcx_AD","negative",490
"tcx_AD","all",1563
"tcx_AD","positive",871
"tcx_AD","negative",507
"tcx_AD","all",1378
"tcx_AD","positive",1048
"tcx_AD","negative",557
"tcx_AD","all",1605
"tcx_AD","positive",712
"tcx_AD","negative",442
"tcx_AD","all",1154
"tcx_AD","positive",973
"tcx_AD","negative",501
"tcx_AD","all",1474
"tcx_AD","positive",1364
"tcx_AD","negative",656
"tcx_AD","all",2020
"tcx_AD","positive",782
"tcx_AD","negative",448
"tcx_AD","all",1230
"tcx_AD","positive",1126
"tcx_AD","negative",476
"tcx_AD","all",1602
"tcx_AD","positive",501
"tcx_AD","negative",265
"tcx_AD","all",766
"tcx_AD","positive",643
"tcx_AD","negative",259
"tcx_AD","all",902
"tcx_AD","positive",970
"tcx_AD","negative",518
"tcx_AD","all",1488
"tcx_AD","positive",1177
"tcx_AD","negative",694
"tcx_AD","all",1871
"tcx_AD","positive",959
"tcx_AD","negative",551
"tcx_AD","all",1510
"tcx_AD","positive",1016
"tcx_AD","negative",523
"tcx_AD","all",1539
"tcx_AD","positive",876
"tcx_AD","negative",587
"tcx_AD","all",1463
"tcx_AD","positive",973
"tcx_AD","negative",578
"tcx_AD","all",1551
"tcx_AD","positive",1029
"tcx_AD","negative",474
"tcx_AD","all",1503
"tcx_AD","positive",1205
"tcx_AD","negative",605
"tcx_AD","all",1810
"tcx_AD","positive",1092
"tcx_AD","negative",496
"tcx_AD","all",1588
"tcx_AD","positive",864
"tcx_AD","negative",478
"tcx_AD","all",1342
"tcx_AD","positive",1047
"tcx_AD","negative",499
"tcx_AD","all",1546
"tcx_AD","positive",809
"tcx_AD","negative",299
"tcx_AD","all",1108
"tcx_AD","positive",1153
"tcx_AD","negative",629
"tcx_AD","all",1782
"tcx_AD","positive",715
"tcx_AD","negative",368
"tcx_AD","all",1083
"tcx_AD","positive",1007
"tcx_AD","negative",470
"tcx_AD","all",1477
"tcx_AD","positive",718
"tcx_AD","negative",390
"tcx_AD","all",1108
"tcx_AD","positive",908
"tcx_AD","negative",382
"tcx_AD","all",1290
"tcx_AD","positive",1319
"tcx_AD","negative",657
"tcx_AD","all",1976
"tcx_AD","positive",707
"tcx_AD","negative",386
"tcx_AD","all",1093
"tcx_AD","positive",1070
"tcx_AD","negative",496
"tcx_AD","all",1566
"tcx_AD","positive",1280
"tcx_AD","negative",640
"tcx_AD","all",1920
"tcx_AD","positive",989
"tcx_AD","negative",544
"tcx_AD","all",1533
"tcx_AD","positive",854
"tcx_AD","negative",401
"tcx_AD","all",1255
"tcx_AD","positive",1093
"tcx_AD","negative",603
"tcx_AD","all",1696
"tcx_AD","positive",884
"tcx_AD","negative",360
"tcx_AD","all",1244
"tcx_AD","positive",791
"tcx_AD","negative",342
"tcx_AD","all",1133
"tcx_AD","positive",947
"tcx_AD","negative",402
"tcx_AD","all",1349
"tcx_AD","positive",832
"tcx_AD","negative",357
"tcx_AD","all",1189
"tcx_AD","positive",1080
"tcx_AD","negative",502
"tcx_AD","all",1582
"tcx_AD","positive",1198
"tcx_AD","negative",639
"tcx_AD","all",1837
"tcx_AD","positive",787
"tcx_AD","negative",435
"tcx_AD","all",1222
"tcx_AD","positive",1353
"tcx_AD","negative",721
"tcx_AD","all",2074
"tcx_AD","positive",1183
"tcx_AD","negative",618
"tcx_AD","all",1801
"tcx_AD","positive",605
"tcx_AD","negative",369
"tcx_AD","all",974
"tcx_AD","positive",1156
"tcx_AD","negative",688
"tcx_AD","all",1844
"tcx_AD","positive",1292
"tcx_AD","negative",546
"tcx_AD","all",1838
"tcx_AD","positive",848
"tcx_AD","negative",418
"tcx_AD","all",1266
"tcx_AD","positive",1092
"tcx_AD","negative",459
"tcx_AD","all",1551
"tcx_AD","positive",528
"tcx_AD","negative",231
"tcx_AD","all",759
"tcx_AD","positive",1348
"tcx_AD","negative",810
"tcx_AD","all",2158
"tcx_AD","positive",837
"tcx_AD","negative",305
"tcx_AD","all",1142
"tcx_AD","positive",633
"tcx_AD","negative",399
"tcx_AD","all",1032
"tcx_AD","positive",871
"tcx_AD","negative",531
"tcx_AD","all",1402
"tcx_AD","positive",1309
"tcx_AD","negative",524
"tcx_AD","all",1833
"tcx_AD","positive",950
"tcx_AD","negative",508
"tcx_AD","all",1458
"tcx_AD","positive",1073
"tcx_AD","negative",521
"tcx_AD","all",1594
"tcx_AD","positive",1044
"tcx_AD","negative",432
"tcx_AD","all",1476
"tcx_AD","positive",1288
"tcx_AD","negative",684
"tcx_AD","all",1972
"tcx_AD","positive",915
"tcx_AD","negative",430
"tcx_AD","all",1345
"tcx_AD","positive",1129
"tcx_AD","negative",517
"tcx_AD","all",1646
"tcx_AD","positive",1055
"tcx_AD","negative",705
"tcx_AD","all",1760
"tcx_AD","positive",825
"tcx_AD","negative",360
"tcx_AD","all",1185
"tcx_AD","positive",851
"tcx_AD","negative",385
"tcx_AD","all",1236
"tcx_AD","positive",964
"tcx_AD","negative",510
"tcx_AD","all",1474
"tcx_AD","positive",1405
"tcx_AD","negative",797
"tcx_AD","all",2202
"tcx_AD","positive",674
"tcx_AD","negative",349
"tcx_AD","all",1023
"tcx_AD","positive",1068
"tcx_AD","negative",528
"tcx_AD","all",1596
"tcx_AD","positive",1010
"tcx_AD","negative",619
"tcx_AD","all",1629
"tcx_AD","positive",1180
"tcx_AD","negative",701
"tcx_AD","all",1881
"tcx_AD","positive",949
"tcx_AD","negative",502
"tcx_AD","all",1451
"tcx_AD","positive",895
"tcx_AD","negative",422
"tcx_AD","all",1317
"tcx_AD","positive",1069
"tcx_AD","negative",540
"tcx_AD","all",1609
"tcx_AD","positive",977
"tcx_AD","negative",490
"tcx_AD","all",1467
"tcx_AD","positive",853
"tcx_AD","negative",414
"tcx_AD","all",1267
"tcx_AD","positive",749
"tcx_AD","negative",328
"tcx_AD","all",1077
"tcx_AD","positive",1244
"tcx_AD","negative",655
"tcx_AD","all",1899
"tcx_AD","positive",1188
"tcx_AD","negative",834
"tcx_AD","all",2022
"tcx_AD","positive",1110
"tcx_AD","negative",497
"tcx_AD","all",1607
"tcx_AD","positive",1631
"tcx_AD","negative",896
"tcx_AD","all",2527
"tcx_AD","positive",1047
"tcx_AD","negative",607
"tcx_AD","all",1654
"tcx_AD","positive",565
"tcx_AD","negative",294
"tcx_AD","all",859
"tcx_AD","positive",978
"tcx_AD","negative",430
"tcx_AD","all",1408
"tcx_AD","positive",992
"tcx_AD","negative",527
"tcx_AD","all",1519
"tcx_AD","positive",1031
"tcx_AD","negative",531
"tcx_AD","all",1562
"tcx_AD","positive",668
"tcx_AD","negative",343
"tcx_AD","all",1011
"tcx_AD","positive",785
"tcx_AD","negative",350
"tcx_AD","all",1135
"tcx_AD","positive",931
"tcx_AD","negative",454
"tcx_AD","all",1385
"tcx_AD","positive",785
"tcx_AD","negative",459
"tcx_AD","all",1244
"tcx_AD","positive",1015
"tcx_AD","negative",554
"tcx_AD","all",1569
"tcx_AD","positive",698
"tcx_AD","negative",378
"tcx_AD","all",1076
"tcx_AD","positive",1240
"tcx_AD","negative",513
"tcx_AD","all",1753
"tcx_AD","positive",1140
"tcx_AD","negative",534
"tcx_AD","all",1674
"tcx_AD","positive",1074
"tcx_AD","negative",594
"tcx_AD","all",1668
"tcx_AD","positive",958
"tcx_AD","negative",591
"tcx_AD","all",1549
"tcx_AD","positive",930
"tcx_AD","negative",371
"tcx_AD","all",1301
"tcx_AD","positive",1371
"tcx_AD","negative",703
"tcx_AD","all",2074
"tcx_AD","positive",1026
"tcx_AD","negative",470
"tcx_AD","all",1496
"tcx_AD","positive",1135
"tcx_AD","negative",639
"tcx_AD","all",1774
"tcx_AD","positive",905
"tcx_AD","negative",521
"tcx_AD","all",1426
"tcx_AD","positive",984
"tcx_AD","negative",467
"tcx_AD","all",1451
"tcx_AD","positive",1229
"tcx_AD","negative",615
"tcx_AD","all",1844
"tcx_AD","positive",1078
"tcx_AD","negative",609
"tcx_AD","all",1687
"tcx_AD","positive",1088
"tcx_AD","negative",475
"tcx_AD","all",1563
"tcx_AD","positive",1115
"tcx_AD","negative",469
"tcx_AD","all",1584
"tcx_AD","positive",1036
"tcx_AD","negative",613
"tcx_AD","all",1649
"tcx_AD","positive",927
"tcx_AD","negative",495
"tcx_AD","all",1422
"tcx_AD","positive",1377
"tcx_AD","negative",677
"tcx_AD","all",2054
"tcx_AD","positive",1027
"tcx_AD","negative",536
"tcx_AD","all",1563
"tcx_AD","positive",905
"tcx_AD","negative",350
"tcx_AD","all",1255
"tcx_AD","positive",932
"tcx_AD","negative",475
"tcx_AD","all",1407
"tcx_AD","positive",1168
"tcx_AD","negative",626
"tcx_AD","all",1794
"tcx_AD","positive",657
"tcx_AD","negative",316
"tcx_AD","all",973
"tcx_AD","positive",956
"tcx_AD","negative",418
"tcx_AD","all",1374
"tcx_AD","positive",1059
"tcx_AD","negative",534
"tcx_AD","all",1593
"tcx_AD","positive",1083
"tcx_AD","negative",466
"tcx_AD","all",1549
"tcx_AD","positive",889
"tcx_AD","negative",512
"tcx_AD","all",1401
"tcx_AD","positive",950
"tcx_AD","negative",447
"tcx_AD","all",1397
"tcx_AD","positive",1160
"tcx_AD","negative",602
"tcx_AD","all",1762
"tcx_AD","positive",898
"tcx_AD","negative",472
"tcx_AD","all",1370
"tcx_AD","positive",704
"tcx_AD","negative",362
"tcx_AD","all",1066
"tcx_AD","positive",923
"tcx_AD","negative",458
"tcx_AD","all",1381
"tcx_AD","positive",770
"tcx_AD","negative",364
"tcx_AD","all",1134
"tcx_AD","positive",790
"tcx_AD","negative",399
"tcx_AD","all",1189
"tcx_AD","positive",1265
"tcx_AD","negative",685
"tcx_AD","all",1950
"tcx_AD","positive",990
"tcx_AD","negative",456
"tcx_AD","all",1446
"tcx_AD","positive",932
"tcx_AD","negative",470
"tcx_AD","all",1402
"tcx_AD","positive",602
"tcx_AD","negative",310
"tcx_AD","all",912
"tcx_AD","positive",907
"tcx_AD","negative",515
"tcx_AD","all",1422
"tcx_AD","positive",810
"tcx_AD","negative",457
"tcx_AD","all",1267
"tcx_AD","positive",963
"tcx_AD","negative",588
"tcx_AD","all",1551
"tcx_AD","positive",1119
"tcx_AD","negative",629
"tcx_AD","all",1748
"tcx_AD","positive",975
"tcx_AD","negative",542
"tcx_AD","all",1517
"tcx_AD","positive",933
"tcx_AD","negative",431
"tcx_AD","all",1364
"tcx_AD","positive",964
"tcx_AD","negative",615
"tcx_AD","all",1579
"tcx_AD","positive",839
"tcx_AD","negative",421
"tcx_AD","all",1260
"tcx_AD","positive",1339
"tcx_AD","negative",726
"tcx_AD","all",2065
"tcx_AD","positive",1419
"tcx_AD","negative",737
"tcx_AD","all",2156
"tcx_AD","positive",760
"tcx_AD","negative",336
"tcx_AD","all",1096
"tcx_AD","positive",1444
"tcx_AD","negative",700
"tcx_AD","all",2144
"tcx_AD","positive",882
"tcx_AD","negative",385
"tcx_AD","all",1267
"tcx_AD","positive",1106
"tcx_AD","negative",672
"tcx_AD","all",1778
"tcx_AD","positive",1659
"tcx_AD","negative",1033
"tcx_AD","all",2692
"tcx_AD","positive",953
"tcx_AD","negative",555
"tcx_AD","all",1508
"tcx_AD","positive",1122
"tcx_AD","negative",614
"tcx_AD","all",1736
"tcx_AD","positive",641
"tcx_AD","negative",316
"tcx_AD","all",957
"tcx_AD","positive",1281
"tcx_AD","negative",647
"tcx_AD","all",1928
"tcx_AD","positive",1081
"tcx_AD","negative",608
"tcx_AD","all",1689
"tcx_AD","positive",812
"tcx_AD","negative",418
"tcx_AD","all",1230
"tcx_AD","positive",907
"tcx_AD","negative",407
"tcx_AD","all",1314
"tcx_AD","positive",741
"tcx_AD","negative",235
"tcx_AD","all",976
"tcx_AD","positive",1124
"tcx_AD","negative",536
"tcx_AD","all",1660
"tcx_AD","positive",933
"tcx_AD","negative",447
"tcx_AD","all",1380
"tcx_AD","positive",993
"tcx_AD","negative",509
"tcx_AD","all",1502
"tcx_AD","positive",931
"tcx_AD","negative",474
"tcx_AD","all",1405
"tcx_AD","positive",1200
"tcx_AD","negative",705
"tcx_AD","all",1905
"tcx_AD","positive",747
"tcx_AD","negative",319
"tcx_AD","all",1066
"tcx_AD","positive",815
"tcx_AD","negative",483
"tcx_AD","all",1298
"tcx_AD","positive",919
"tcx_AD","negative",409
"tcx_AD","all",1328
"tcx_AD","positive",1126
"tcx_AD","negative",559
"tcx_AD","all",1685
"tcx_AD","positive",897
"tcx_AD","negative",516
"tcx_AD","all",1413
"tcx_AD","positive",1455
"tcx_AD","negative",839
"tcx_AD","all",2294
"tcx_AD","positive",621
"tcx_AD","negative",267
"tcx_AD","all",888
"tcx_AD","positive",763
"tcx_AD","negative",315
"tcx_AD","all",1078
"tcx_AD","positive",935
"tcx_AD","negative",508
"tcx_AD","all",1443
"tcx_AD","positive",786
"tcx_AD","negative",420
"tcx_AD","all",1206
"tcx_AD","positive",735
"tcx_AD","negative",288
"tcx_AD","all",1023
"tcx_AD","positive",623
"tcx_AD","negative",307
"tcx_AD","all",930
"tcx_AD","positive",1198
"tcx_AD","negative",652
"tcx_AD","all",1850
"tcx_AD","positive",1002
"tcx_AD","negative",573
"tcx_AD","all",1575
"tcx_AD","positive",806
"tcx_AD","negative",391
"tcx_AD","all",1197
"tcx_AD","positive",1049
"tcx_AD","negative",538
"tcx_AD","all",1587
"tcx_AD","positive",1258
"tcx_AD","negative",645
"tcx_AD","all",1903
"tcx_AD","positive",896
"tcx_AD","negative",495
"tcx_AD","all",1391
"tcx_AD","positive",981
"tcx_AD","negative",486
"tcx_AD","all",1467
"tcx_AD","positive",1516
"tcx_AD","negative",877
"tcx_AD","all",2393
"tcx_AD","positive",1024
"tcx_AD","negative",542
"tcx_AD","all",1566
"tcx_AD","positive",690
"tcx_AD","negative",314
"tcx_AD","all",1004
"tcx_AD","positive",1156
"tcx_AD","negative",462
"tcx_AD","all",1618
"tcx_AD","positive",1158
"tcx_AD","negative",666
"tcx_AD","all",1824
"tcx_AD","positive",1020
"tcx_AD","negative",506
"tcx_AD","all",1526
"tcx_AD","positive",877
"tcx_AD","negative",428
"tcx_AD","all",1305
"tcx_AD","positive",1135
"tcx_AD","negative",596
"tcx_AD","all",1731
"tcx_AD","positive",883
"tcx_AD","negative",420
"tcx_AD","all",1303
"tcx_AD","positive",858
"tcx_AD","negative",553
"tcx_AD","all",1411
"tcx_AD","positive",1109
"tcx_AD","negative",714
"tcx_AD","all",1823
"tcx_AD","positive",706
"tcx_AD","negative",319
"tcx_AD","all",1025
"tcx_AD","positive",848
"tcx_AD","negative",457
"tcx_AD","all",1305
"tcx_AD","positive",632
"tcx_AD","negative",335
"tcx_AD","all",967
"tcx_AD","positive",1105
"tcx_AD","negative",573
"tcx_AD","all",1678
"tcx_AD","positive",1096
"tcx_AD","negative",490
"tcx_AD","all",1586
"tcx_AD","positive",952
"tcx_AD","negative",488
"tcx_AD","all",1440
"tcx_AD","positive",1165
"tcx_AD","negative",562
"tcx_AD","all",1727
"tcx_AD","positive",1350
"tcx_AD","negative",668
"tcx_AD","all",2018
"tcx_AD","positive",627
"tcx_AD","negative",253
"tcx_AD","all",880
"tcx_AD","positive",1361
"tcx_AD","negative",891
"tcx_AD","all",2252
"tcx_AD","positive",972
"tcx_AD","negative",406
"tcx_AD","all",1378
"tcx_AD","positive",500
"tcx_AD","negative",226
"tcx_AD","all",726
"tcx_AD","positive",867
"tcx_AD","negative",313
"tcx_AD","all",1180
"tcx_AD","positive",750
"tcx_AD","negative",444
"tcx_AD","all",1194
"tcx_AD","positive",977
"tcx_AD","negative",514
"tcx_AD","all",1491
"tcx_AD","positive",688
"tcx_AD","negative",340
"tcx_AD","all",1028
"tcx_AD","positive",878
"tcx_AD","negative",470
"tcx_AD","all",1348
"tcx_AD","positive",753
"tcx_AD","negative",299
"tcx_AD","all",1052
"tcx_AD","positive",1241
"tcx_AD","negative",555
"tcx_AD","all",1796
"tcx_AD","positive",1343
"tcx_AD","negative",636
"tcx_AD","all",1979
"tcx_AD","positive",1090
"tcx_AD","negative",542
"tcx_AD","all",1632
"tcx_AD","positive",972
"tcx_AD","negative",504
